productId,EPC,RSSI,count,endTimeStamp,locationIdL0,locationRSSIL0,locationCountL0,locationEndTimeStampL0,locationIdL1,locationRSSIL1,locationCountL1,locationEndTimeStampL1,locationIdL2,locationRSSIL2,locationCountL2,locationEndTimeStampL2,locationIdL3,locationRSSIL3,locationCountL3,locationEndTimeStampL3,locationIdL4,locationRSSIL4,locationCountL4,locationEndTimeStampL4,locationIdL5,locationRSSIL5,locationCountL5,locationEndTimeStampL5,locationIdL6,locationRSSIL6,locationCountL6,locationEndTimeStampL6,locationIdL7,locationRSSIL7,locationCountL7,locationEndTimeStampL7,locationIdL0L0,locationRSSIL0L0,locationCountL0L0,locationEndTimeStampL0L0,locationIdL0L1,locationRSSIL0L1,locationCountL0L1,locationEndTimeStampL0L1,locationIdL0L2,locationRSSIL0L2,locationCountL0L2,locationEndTimeStampL0L2,locationIdL0L3,locationRSSIL0L3,locationCountL0L3,locationEndTimeStampL0L3,locationIdL1L0,locationRSSIL1L0,locationCountL1L0,locationEndTimeStampL1L0,locationIdL1L1,locationRSSIL1L1,locationCountL1L1,locationEndTimeStampL1L1,locationIdL1L2,locationRSSIL1L2,locationCountL1L2,locationEndTimeStampL1L2,locationIdL1L3,locationRSSIL1L3,locationCountL1L3,locationEndTimeStampL1L3,locationIdL2L0,locationRSSIL2L0,locationCountL2L0,locationEndTimeStampL2L0,locationIdL2L1,locationRSSIL2L1,locationCountL2L1,locationEndTimeStampL2L1,locationIdL2L2,locationRSSIL2L2,locationCountL2L2,locationEndTimeStampL2L2,locationIdL2L3,locationRSSIL2L3,locationCountL2L3,locationEndTimeStampL2L3,locationIdL3L0,locationRSSIL3L0,locationCountL3L0,locationEndTimeStampL3L0,locationIdL3L1,locationRSSIL3L1,locationCountL3L1,locationEndTimeStampL3L1,locationIdL3L2,locationRSSIL3L2,locationCountL3L2,locationEndTimeStampL3L2,locationIdL3L3,locationRSSIL3L3,locationCountL3L3,locationEndTimeStampL3L3,locationIdL4L0,locationRSSIL4L0,locationCountL4L0,locationEndTimeStampL4L0,locationIdL4L1,locationRSSIL4L1,locationCountL4L1,locationEndTimeStampL4L1,locationIdL4L2,locationRSSIL4L2,locationCountL4L2,locationEndTimeStampL4L2,locationIdL4L3,locationRSSIL4L3,locationCountL4L3,locationEndTimeStampL4L3,locationIdL5L0,locationRSSIL5L0,locationCountL5L0,locationEndTimeStampL5L0,locationIdL5L1,locationRSSIL5L1,locationCountL5L1,locationEndTimeStampL5L1,locationIdL5L2,locationRSSIL5L2,locationCountL5L2,locationEndTimeStampL5L2,locationIdL5L3,locationRSSIL5L3,locationCountL5L3,locationEndTimeStampL5L3,locationIdL6L0,locationRSSIL6L0,locationCountL6L0,locationEndTimeStampL6L0,locationIdL6L1,locationRSSIL6L1,locationCountL6L1,locationEndTimeStampL6L1,locationIdL6L2,locationRSSIL6L2,locationCountL6L2,locationEndTimeStampL6L2,locationIdL6L3,locationRSSIL6L3,locationCountL6L3,locationEndTimeStampL6L3,locationIdL7L0,locationRSSIL7L0,locationCountL7L0,locationEndTimeStampL7L0,locationIdL7L1,locationRSSIL7L1,locationCountL7L1,locationEndTimeStampL7L1,locationIdL7L2,locationRSSIL7L2,locationCountL7L2,locationEndTimeStampL7L2,locationIdL7L3,locationRSSIL7L3,locationCountL7L3,locationEndTimeStampL7L3,expectedLocation
P114,303A386,-77.21414237842339,34,2023-06-19 16:41:00.063870,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L0,-67.92741785834748,26,2023-06-19 16:40:59.867153,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6
P114,303A386,-77.21414237842339,33,2023-06-19 16:41:00.067297,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L0,-67.92741785834748,25,2023-06-19 16:40:59.879871,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6
P114,303A386,-77.21414237842339,32,2023-06-19 16:41:00.079622,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L0,-67.92741785834748,25,2023-06-19 16:40:59.879871,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6
P114,303A386,-77.21414237842339,31,2023-06-19 16:41:00.083660,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L0,-67.92741785834748,23,2023-06-19 16:40:59.886875,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6
P414,303A387,-81.39187559935755,28,2023-06-19 16:41:00.867145,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-68.65991800126275,31,2023-06-19 16:41:00.867145,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,L5L3,-63.18063334962761,60,2023-06-19 16:41:00.668214,0,0.0,0,0,L6L1,-58.96526217489556,60,2023-06-19 16:41:00.668214,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6
P452,303A388,-73.30588668685144,15,2023-06-19 16:40:57.962161,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-68.65991800126275,31,2023-06-19 16:40:57.962161,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-63.88811413473523,61,2023-06-19 16:40:57.763576,0,0.0,0,0,L7L1,-66.45422269349092,61,2023-06-19 16:40:57.763576,0,0.0,0,0,0,0.0,0,0,L6
P385,303A389,-74.64730921053629,14,2023-06-19 16:40:58.381693,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-67.11047603867034,60,2023-06-19 16:40:58.183047,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-53.8738982633873,60,2023-06-19 16:40:58.183047,0,0.0,0,0,L7L1,-63.45569756056392,60,2023-06-19 16:40:58.183047,0,0.0,0,0,0,0.0,0,0,L6
P126,303A39,-80.72523097849637,18,2023-06-19 16:40:40.566361,L0,-68.6457040685343,2,2023-06-19 16:40:40.762577,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L0L0,-69.49633923799263,29,2023-06-19 16:40:40.368534,L0L1,-66.11085733414873,2,2023-06-19 16:40:40.762577,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L0
P483,303A390,-73.32508912706237,25,2023-06-19 16:40:58.562202,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-67.11047603867034,59,2023-06-19 16:40:58.364425,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-53.8738982633873,59,2023-06-19 16:40:58.364425,0,0.0,0,0,L7L1,-63.45569756056392,59,2023-06-19 16:40:58.364425,0,0.0,0,0,0,0.0,0,0,L6
P4,303A391,-82.0251669743815,19,2023-06-19 16:40:58.166376,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-67.11047603867034,60,2023-06-19 16:40:57.968682,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-53.8738982633873,60,2023-06-19 16:40:57.968682,0,0.0,0,0,L7L1,-63.45569756056392,60,2023-06-19 16:40:57.968682,0,0.0,0,0,0,0.0,0,0,L6
P369,303A392,-73.23474229170301,29,2023-06-19 16:40:59.343568,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L0,-66.41573253178176,61,2023-06-19 16:40:59.144088,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6
P369,303A392,-74.86771734266244,1,2023-06-19 16:40:59.089410,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L0,-67.35997884091793,54,2023-06-19 16:40:58.941963,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6
P428,303A393,-77.75311354541812,20,2023-06-19 16:40:58.381693,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-67.11047603867034,60,2023-06-19 16:40:58.183047,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-53.8738982633873,60,2023-06-19 16:40:58.183047,0,0.0,0,0,L7L1,-63.45569756056392,60,2023-06-19 16:40:58.183047,0,0.0,0,0,0,0.0,0,0,L6
P273,303A394,-75.9968064110925,16,2023-06-19 16:40:57.763576,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-68.65991800126275,1,2023-06-19 16:40:57.962161,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-63.88811413473523,31,2023-06-19 16:40:57.763576,0,0.0,0,0,L7L1,-66.45422269349092,31,2023-06-19 16:40:57.763576,0,0.0,0,0,0,0.0,0,0,L6
P441,303A395,-79.15140352195873,22,2023-06-19 16:41:00.867145,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-68.65991800126275,31,2023-06-19 16:41:00.867145,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,L5L3,-63.18063334962761,60,2023-06-19 16:41:00.668214,0,0.0,0,0,L6L1,-58.96526217489556,60,2023-06-19 16:41:00.668214,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6
P421,303A396,-76.61368002234974,30,2023-06-19 16:40:58.562202,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-67.11047603867034,59,2023-06-19 16:40:58.364425,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-53.8738982633873,59,2023-06-19 16:40:58.364425,0,0.0,0,0,L7L1,-63.45569756056392,59,2023-06-19 16:40:58.364425,0,0.0,0,0,0,0.0,0,0,L6
P421,303A396,-76.61368002234974,32,2023-06-19 16:40:58.565313,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-67.11047603867034,58,2023-06-19 16:40:58.368018,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-53.8738982633873,58,2023-06-19 16:40:58.368018,0,0.0,0,0,L7L1,-63.45569756056392,58,2023-06-19 16:40:58.368018,0,0.0,0,0,0,0.0,0,0,L6
P421,303A396,-76.61368002234974,31,2023-06-19 16:40:58.568626,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-67.65295929698055,57,2023-06-19 16:40:58.381693,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-59.675479762188615,57,2023-06-19 16:40:58.381693,0,0.0,0,0,L7L1,-64.62397997898955,57,2023-06-19 16:40:58.381693,0,0.0,0,0,0,0.0,0,0,L6
P421,303A396,-76.61368002234974,30,2023-06-19 16:40:58.579283,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-67.65295929698055,57,2023-06-19 16:40:58.381693,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-59.675479762188615,57,2023-06-19 16:40:58.381693,0,0.0,0,0,L7L1,-64.62397997898955,57,2023-06-19 16:40:58.381693,0,0.0,0,0,0,0.0,0,0,L6
P423,303A397,-82.18750734739666,22,2023-06-19 16:41:01.323617,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-68.23539433656859,60,2023-06-19 16:41:01.124329,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,L5L3,-61.44885418287142,60,2023-06-19 16:41:01.124329,0,0.0,0,0,L6L1,-50.1703333929878,60,2023-06-19 16:41:01.124329,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6
P112,303A398,-76.15943176939055,29,2023-06-19 16:40:58.565313,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-67.11047603867034,58,2023-06-19 16:40:58.368018,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-53.8738982633873,58,2023-06-19 16:40:58.368018,0,0.0,0,0,L7L1,-63.45569756056392,58,2023-06-19 16:40:58.368018,0,0.0,0,0,0,0.0,0,0,L6
P112,303A398,-76.15943176939055,28,2023-06-19 16:40:58.568626,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-67.65295929698055,57,2023-06-19 16:40:58.381693,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-59.675479762188615,57,2023-06-19 16:40:58.381693,0,0.0,0,0,L7L1,-64.62397997898955,57,2023-06-19 16:40:58.381693,0,0.0,0,0,0,0.0,0,0,L6
P112,303A398,-76.15943176939055,27,2023-06-19 16:40:58.763457,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-69.72989226855348,29,2023-06-19 16:40:58.565313,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L0,-69.72989226855348,5,2023-06-19 16:40:58.941963,0,0.0,0,0,0,0.0,0,0,L6L3,-66.53212513775344,29,2023-06-19 16:40:58.565313,0,0.0,0,0,L7L1,-68.11038508604216,29,2023-06-19 16:40:58.565313,0,0.0,0,0,0,0.0,0,0,L6
P112,303A398,-78.15130317183602,3,2023-06-19 16:40:58.562202,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-67.11047603867034,59,2023-06-19 16:40:58.364425,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-53.8738982633873,59,2023-06-19 16:40:58.364425,0,0.0,0,0,L7L1,-63.45569756056392,59,2023-06-19 16:40:58.364425,0,0.0,0,0,0,0.0,0,0,L6
P208,303A399,-79.4216608578472,15,2023-06-19 16:40:58.166376,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6,-67.11047603867034,60,2023-06-19 16:40:57.968682,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,L6L3,-53.8738982633873,60,2023-06-19 16:40:57.968682,0,0.0,0,0,L7L1,-63.45569756056392,60,2023-06-19 16:40:57.968682,0,0.0,0,0,0,0.0,0,0,L6
